name,n_beds,distance_text,distance_value,duration_in_traffic_text,duration_in_traffic_value,duration_text,duration_value,full_direction,gps,internal_url,external_url,mobile,phone,price,description
Logis des Grainetiers,24,284 km,283906,2 hours 38 mins,9500,2 hours 37 mins,9437,"La Gaignardière, 49320 Chemellier, France","47.34588,-0.351364",http://www.grandsgites.com/gite-49-logis-grainetiers-2157.htm,,06.20.39.96.36,02.41.45.52.75,Gestion libre : None  Autres infos : Réception sur devis  Taxe de séjour : Non incluse Location draps : 12 € Ménage fin de séjour : 150 € Animaux : Admis 15 € Chèques vacances : Oui,"
Au cœur des vignobles de l'Anjou, entre Loire et forêt, le Logis des Grainetiers est un vaste domaine construit en pierre de tuffeau, sur un site troglodytique, dans un paysage caractéristique de la douce campagne angevine. La maison très spacieuse, comprend une vaste salle de 62 m² donnant sur l'espace extérieur (salons de jardin et barbecue) par une large baie vitrée de 4m/4m, et une grande cuisine. A l'étage vous bénéficiez de 6 grandes chambres avec salles d'eau privées et WC."
Domaine des Courans,70,262 km,262079,2 hours 25 mins,8685,2 hours 23 mins,8608,"Les Courans, 53200 Longuefuye, France","47.869544, -0.601296",http://www.grandsgites.com/gite-53-domaine-courans-2295.htm,,,06.79.01.80.92," Autres infos : Nous contacter pour devis, réponse sous 24h00  Taxe de séjour : Incluse Location draps : Non inclus Ménage fin de séjour : Non inclus Animaux : Admis Chèques vacances : Non","
Le domaine des Courans rassemble 5 gites, piscine chauffée et sa salle de réception de l'Orangerie, idéal pour vous accueillir en famille, entre amis ou professionnellement (de 40 à 70 personnes). Il s'agit du Pavillon Galant, La Closerie des Cèdres, La Faisanderie, Baudron, le Petit Pavillon et l'Orangerie. La gestion des repas est libre. Néanmoins, plusieurs traiteurs, habitués des lieux, vous conseilleront utilement pour la prise en charge partielle ou intégrale de votre séjour. Les salons des gites peuvent constituer facilement des salles de réunions complémentaires à L’Orangerie pour vos besoins professionnels.
"
La Colonie Bleue,76,436 km,436484,4 hours 5 mins,14676,4 hours 3 mins,14564,"30 Rue de la Croix Gaillarde, 85690 Notre-Dame-de-Monts, France","46.834839,-2.132712",http://www.grandsgites.com/gite-85-colonie-bleue-1454.htm,,06.33.32.63.02,02.47.20.97.49,Gestion libre : A partir de 16 €/pers. (base de 50 personnes minimum) Demi-pension : A partir de 32 €/pers. Pension complète : A partir de 42 €/pers.  Autres infos : Week-end en gestion libre  à partir de 2 400 €  Taxe de séjour : Incluse Location draps : 8 € Ménage fin de séjour : Non inclus Animaux : Admis Chèques vacances : Oui,"
Notre maison est une authentique colonie de vacances construite dans les années 30. La maison est située à 300m des 4000 hectares de forêt et à 800 m des plages et du pôle nautique.  Nous recevons tous les groupes, familles, classes de mer, sportifs, mariages etc...  Nous gérons notre maison avec mon épouse, notre accueil est familial. En gestion libre nous vous proposons des fournisseurs fiables, en pension complète nos repas sont préparés sur place avec des produits frais. Notre maison est équipée d'une cuisine professionnelle, vaisselle, internet wi-fi ."
Village Vacances La Girouette,160,404 km,404480,3 hours 53 mins,13971,3 hours 52 mins,13897,"La Girouette, 85120 Vouvant, France","46.568505,-0.773169",http://www.grandsgites.com/gite-85-la-girouette-1838.htm,,,02.51.36.45.96,"Gestion libre : None Demi-pension : Semaine : 245 € (hors juillet et août) Pension complète : Semaine : 315 €(hors juillet et août)  Autres infos : Demi-Pension / Pens. compl. / Pt déj. : hors été seulement  Taxe de séjour : 0,30 €/nuit/adulte Location draps : 8 € Ménage fin de séjour : 61 € (gîte 4) / 69 € (gîte 6) Animaux : Admis 45 € Chèques vacances : Oui","
Situé en bordure du massif forestier de Vouvant, sur un contrefort arboré, bénéficiant d'une vue panoramique sur les remparts de Vouvant et la rivière ""Mère"" affluent de la Vendée, le centre vous accueille dans un cadre champêtre. Le village de Vouvant est situé entre le marais poitevin et le Puy du Fou, il est classé ""petite cité de caractère"" et ""plus beau village de France"". Celui-ci est apprécié des adeptes du VTT, de la randonnée pédestre ou encore de la pêche. Le village de vacances comporte deux lieux distincts répartis sur 3 ha. Un espace accueil et animation constitué de plusieurs bâtiments: une salle d'accueil, des bureaux,une salle de restauration dans une grange traditionnelle et le bar avec terrasse, la piscine, un parcours VTT et une belle grange ouverte. Un espace hébergement composé de 35 gites de 4 à 6 lits, une salle d'animation, une salle de télévision ainsi que la laverie et les terrains sportifs. Du village vous accédez facilement au bord de la rivière, au village de Vouvant ainsi qu'aux sentiers menant à la forêt et dans la campagne.
"
La Grange des 3 poulettes,15,391 km,391117,3 hours 26 mins,12364,3 hours 24 mins,12215,"32 Beautrait, 44170 La Grigonnais, France","47.523461,-1.686534",http://www.grandsgites.com/gite-44-grange-3-poulettes-1887.htm,,06.75.50.26.68,02.40.51.31.97,Gestion libre : None  Autres infos : 3 nuitées: 550 €  Taxe de séjour : Incluse Location draps : Inclus Ménage fin de séjour : Inclus Animaux : Admis Chèques vacances : Oui,"
Ancienne grange aménagée, située au calme, à proximité d'une exploitation agricole (volailles), dans laquelle ont été conservés de grands volumes et certains murs en pierre bleue. Ch. d'hôtes sur le site (capacité totale: 26 p). Jardin semi-clos de 300 m². Joyeux mélange de chineries et d'objets détournés, salle de bain et WC indépendant, équipement supplémentaire: accès internet, équipement complet bébé. Le tarif comprend: chauffage aérothermie, électricité, linge de lit, linge de toilette, ménage."
Château de la porte des Landes,82,322 km,321977,3 hours 3 mins,11008,3 hours 2 mins,10924,"La Sauvetrie, 49560 Cléré-sur-Layon, France","47.0912215,-0.4496670",http://www.grandsgites.com/gite-49-bisonland-649.htm,,06.10.87.65.55,02.41.59.58.02,Gestion libre : Gîte de 14 pers. : 380 € la 1ère nuit draps inclus  Taxe de séjour : Non Location draps : Non inclus (sauf gîte 14 pers.) Ménage fin de séjour : Non inclus Animaux : Non admis Chèques vacances : Oui,"
Situé entre Saumur et Cholet, Le Château de la porte des Landes offre une très grande capacité de couchage, avec un large choix de confort et de prix. Le site dispose également d’un chapiteau de 200m², une grande salle de 100m² et une plus petite de 50m², tous équipés d’une cuisine avec frigos ou chambre froide. Ces équipements vous permettront d’organiser vos fêtes de famille, anniversaires, mariages (...) et de pouvoir dormir sur place. Aucune restriction horaire imposée."
Le Prieuré d'Aunis,17,301 km,301227,2 hours 43 mins,9800,2 hours 42 mins,9701,"49400 Saumur, France","47.234537,-0.040449",http://www.grandsgites.com/gite-49-prieure-aunis-2179.htm,,06.30.35.86.07,02.41.50.33.61,Gestion libre : None  Autres infos : Autre tarif pour groupe allant jusqu'à 10 personnes.  Taxe de séjour : Incluse Location draps : 110 € Ménage fin de séjour : Inclus Animaux : Non admis Chèques vacances : Non,"
Au cœur du vignoble du Saumur Champigny à proximité du centre ville de Saumur (5 minutes), vous trouverez de nombreux sites touristiques dans un rayon de 10 km, et à 2 km des bords de la Loire. Le Domaine viticole vous offre un gîte de groupe (de 10 à 19 couchages maximum) dans une vaste maison de maître de plus de 200 m² avec un grand séjour de 40m², d'une cuisine/salle à manger tout équipée, terrasse, piscine, salon de jardin, barbecue, entrée indépendante dans le jardin clos de mur, une visite des caves et des vins du domaine viticole vous est proposé et offert. "
Au Logis de Brunetière,20,296 km,295607,2 hours 40 mins,9605,2 hours 39 mins,9536,"Rue du Huit Mai 1945, 49380 Bellevigne-en-Layon, France","47.298292, -0.523172",http://www.grandsgites.com/gite-49-logis-brunetiere-2172.htm,,,06.07.25.60.41,Gestion libre : None  Autres infos : Prestation draps + serviettes: 15€/lit  Taxe de séjour : Non incluse Location draps : Non inclus Ménage fin de séjour : Non inclus Animaux : Non admis Chèques vacances : Non,"
Au cœur du vignoble Angevin, sur les hauteurs du village de Faye d'Anjou, à seulement 20 mm du centre d'Angers, le Logis de la Brunetière est une propriété construite en 1489 par un collecteur d'or du roi Charles VIII. Entièrement rénové en 2011, la maison conserve à la fois un cachet et le sens du confort. Vous y trouverez le calme, le confort, un accueil chaleureux et une authenticité préservée. Du gîte vous pourrez découvrir tout le riche patrimoine Angevin (châteaux: Angers, Serrant, Brissac, Saumur etc), la Loire en gabare ou à vélo, les troglodytes, les balades en forêt, dans les coteaux, du VTT, sport nautique à Bouchemaine, du golf à St Jean des Mauverets. Le gîte est aménagé pour recevoir également en mini séminaire, dans une ambiance de détente, de calme, voir même à la découverte des spécialités de la région. Vous pourrez être en autonomie complète ou faire appel à un prestataire partenaire de proximité."
Armor Stereden,18,445 km,444957,4 hours 25 mins,15914,4 hours 24 mins,15849,"3 Allée des Sableaux, 85330 Noirmoutier-en-l'Île, France","47.009092,-2.224637",http://www.grandsgites.com/gite-85-armor-stereden-1288.htm,,06.31.99.14.20,01.45.55.28.50,"Gestion libre : None  Taxe de séjour : 0,40 €/pers./nuit Location draps : Non inclus Ménage fin de séjour : Non inclus Animaux : Admis Chèques vacances : Non","
Vue splendide sur la mer. Couchers de soleil somptueux. Accès direct du jardin sur la plage. Petit bois dans le jardin de 6000 m². Cadre exceptionnel. Charme spécial. Ces 2 maisons sont idéales pour les louer en famille ou entre amis quand on veut un peu d'indépendance et 2 cuisines. L'entourage n'a que des allées en sable de sorte que les enfants peuvent très tôt faire du vélo car les autos sont rares et marchent au pas. Un rocher en face de la maison: le rocher du Cob se découvre à marée basse de sorte que l'on peut pêcher tourteaux, huitres, crevettes. Les clubs Mickey, de voile et de tennis ne sont pas loin. La piscine chauffée, sécurisée est à débordement et n'en profitent que les locataires de la maison principale."
Thomas' Ranch - Little Ranch,14,254 km,254243,2 hours 24 mins,8644,2 hours 23 mins,8593,"Unnamed Road, 49330 Contigné, France","47.716489,-0.536292",http://www.grandsgites.com/gite-49-little-ranch-1106.htm,,06.70.06.80.97,02.41.69.71.65,"Gestion libre : None Nuit + Petit-déj : + 7 €/pers.  Autres infos : En option :  Taxe de séjour : Incluse Location draps : Inclus Ménage fin de séjour : 120 € Animaux : Non admis, sauf chevaux Chèques vacances : Oui","
Gîte de charme de 170 m² au coeur d'un ranch de 70 ha. Elevage de chevaux américains quarter horse sur place pour vous faire plaisir en équitation western. Egalement élevage de vaches Salers et animaux de la ferme. Gîte idéal pour séjour, anniversaires, réunions de famille, séminaires, sorties motos... Un cadre surprenant pour l'organisation de vos soirées, séjours détentes, festifs ou sportifs."
La Cabane de Hollande,24,432 km,431520,3 hours 53 mins,13959,3 hours 50 mins,13810,"Cabane de Hollande, 85450 Sainte-Radégonde-des-Noyers, France","46.349830, -1.066744",http://www.grandsgites.com/gite-85-cabane-hollande-2350.htm,,,06.11.26.09.52,Gestion libre : None  Taxe de séjour : Incluse Location draps : Inclus Ménage fin de séjour : 250 € Animaux : Admis Chèques vacances : Oui,"
A moins de 30 mn au nord de la Rochelle, dans le département de la Vendée, à St Radégonde des noyers au Lieu dit ""La Cabane de Hollande"", longère vendéenne de plain-pied de 460m² en pierres apparentes. Calme, nature, et détente. Parc paysager de 13000 m² dont un étang et un bassin d’agrément. Piscine chauffée, pool-house de 50m², cuisine, salle à manger et salon d’été, douche, WC. Annexe avec coin cuisine, coin salon, ping-pong. Composition de la maison : 7 chambres (de 18m² à 23m²) dont 3 chambres d’hôtes équipées de leur sanitaire. 1 grande salle de bain avec douche, baignoire et WC. 1 salle de bain douche, Grand séjour cuisine de 70m² avec cheminée. Salon de 50m² avec cheminée. Véranda de 70m².

"
Gite de Grand-Lieu,15,392 km,391950,3 hours 33 mins,12781,3 hours 31 mins,12652,"1-2 Le Bas Fief, 44310 Saint-Lumine-de-Coutais, France","47.059309, -1.711122",http://www.grandsgites.com/gite-44-grand-lieu-3019.htm,,07.87.32.23.66,02.40.02.93.40,Gestion libre : None  Autres infos : Le petit déjeuner: 7 €/pers.  Taxe de séjour : Incluse Location draps : Draps 5 € et linge de toilette 2 €/per. Ménage fin de séjour : 130 € Animaux : Non admis Chèques vacances : Oui,"
Bienvenue au Gîte de Grand Lieu, gîte d’étape et de groupe. Le gîte est situé au cœur de la nature, en rive des prés-marais l’été et du Lac de Grand Lieu l’hiver, sur le circuit du Tour du Lac de Grand-Lieu, un endroit idéal pour se ressourcer, passer de bons moments en famille, entre amis. D’une capacité maximale de 15 personnes, le gîte se compose de 6 chambres, 4 salles d’eau dont deux privatives. La cuisine toute équipée (frigo-congélateur, table cuisson gaz, four, micro-ondes, lave-vaisselle, lave-linge) est ouverte sur une grande pièce de vie. Vous pourrez faire une pause dans un espace de loisirs (internet, TV, lecture, jeux de société) et profiter du jardin clos privé exposé plein sud avec sa grande terrasse pour des repas ensoleillés. 
L’ensemble du rez-de-chaussée et les abords sont aménagés pour accueillir les Personnes à Mobilité Réduite (PMR).
Le gîte est situé à proximité du bourg de Saint Lumine de Coutais et de ses commerces (1,5 km).
"
Gîte de la Petite Peltanche,15,387 km,387087,3 hours 30 mins,12582,3 hours 27 mins,12444,"La Petite Pelletanche, 44710 Port-Saint-Père, France","47.149118, -1.755015",http://www.grandsgites.com/gite-44-petite-peltanche-2494.htm,,07.69.32.50.13,02.40.31.54.01,"Gestion libre : None  Taxe de séjour : 0,45 €/pers. Location draps : 7 € Ménage fin de séjour : 70 € Animaux : Non admis Chèques vacances : Non","
Nous vous accueillons sur notre exploitation en agrobiologie (viande charolaise, volailles et pain fermier). Notre gîte s'intègre dans un paysage verdoyant et calme et est situé à mi chemin entre Nantes (Machines de l'Ile, château des Ducs de Bretagne...) et la côte atlantique (Pornic et ses environs, côte Atlantique...). Possibilité de balades aux alentours sur les routes communales (pas de route passagère). Planète sauvage à 4 km et centre équestre à 1 km.  Notre location contient  une grande salle à manger avec cheminée et cuisine ouverte, 5 chambres et 4 salles d'eau. Un jardin clos est attenant à l'arrière de la maison."
Résidence les Océanes,50,435 km,434616,3 hours 47 mins,13596,3 hours 44 mins,13453,"37-39 D160, 85340 Olonne-sur-Mer, France","46.5054731,-1.7719760",http://www.grandsgites.com/gite-85-residence-oceanes-790.htm,,06.87.99.11.86,02.51.33.68.09,"Gestion libre : Suivant les périodes souhaitées, nous vous établirons un devis par retour de mail ou par le biais de notre site internet.  Autres infos : Location forfaitaire pour un week-end ordinaire (du vendredi 18 h au dimanche 20 h, horaires flexibles selon disponibilités), un week-end prolongé (Pentecôte, Nouvel An, etc...), un midweek (lundi au vendredi) ou à la semaine.  Taxe de séjour : Incluse Location draps : Avec supplément Ménage fin de séjour : Avec supplément Animaux : Admis moyennant 39 € Chèques vacances : Oui","
Idéal pour l'hébergement des groupes jusqu'à 50 personnes, la résidence les Océanes est située aux Sables d’Olonne, à quelques minutes à pied du remblai et de la plage ainsi que du port de plaisance rendu célèbre par le mythique Vendée Globe.
Rencontres privées ou professionnelles, réunions de familles ou d’amis, anniversaires, sorties randonnées, classes de découvertes, sorties associatives, séjours touristiques : ""les Océanes"" vous assure confort et bien-être toute l’année.
Un accueil convivial, typiquement vendéen, vous attend dans cette agréable et confortable résidence sécurisée, composée de 8 maisons individuelles de plain pied exposées plein sud, d’une belle piscine d’été, d’une salle de réunion aménagée, d’une laverie équipée (lave linge, sèche linge, fer et table à repasser), de locaux à vélos et planches à surf et d’un parking à l’intérieur de la résidence."
Gîte de la Verrière,15,352 km,351843,3 hours 14 mins,11637,3 hours 12 mins,11522,"40 Chemin de la Verrière, 44390 Nort-sur-Erdre, France","47.448571, -1.502610",http://www.grandsgites.com/gite-44-verriere-2872.htm,,,06.81.57.30.08,Gestion libre : None  Autres infos : Le tarif peux être modulable suivant la taille du groupe et la durée de location.  Taxe de séjour : Incluse Location draps : Non inclus Ménage fin de séjour : 75 € Animaux : Admis Chèques vacances : Non,"
Nort-sur-Erdre, côté campagne et pourtant à seulement 900 m du centre ville, maison en pierre dans longère, restaurée avec des matériaux écologiques. Au nord, anciens bâtiments de fermes avec une basse-cour, en face du gîte, un champs avec 2 vaches, 2 ânes et 1 cheval. Au sud, un jardin clos avec salon et barbecue. Au bord d'un sentier pédestre, à 1 km de la rivière, 3 km du canal, 1 km du centre aquatique, 15 km d'un lac, 25 km de Nantes, 75 km de la Baule. 600 m de la gare de la ligne de train tram Nantes châteaubriant."
La Volière,19,215 km,215231,2 hours 5 mins,7501,2 hours 4 mins,7447,"La Brèche, 72340 Lhomme, France","47.774517, 0.581022",http://www.grandsgites.com/gite-72-voliere-lhomme-3540.htm,,,06.87.42.50.58,Gestion libre : None  Autres infos : Les tarifs indiqués varient en raison de l'évènementiel.  Taxe de séjour : Non incluse Location draps : 200 € Ménage fin de séjour : 180 € Animaux : Admis sous conditions Chèques vacances : Non,"
La propriété de la Volière est composée d'une ancienne maison de vigneron exposée plein Sud avec ses dépendances: 2 vastes granges aménagées pour l'accueil. Le terrain d'un hectare et demi est clos et arboré. Vous êtes en Vallée du Loir à 30 mn du Circuit des 24H du Mans, 42 km de Tours, 45 km de Le Mans et 200 km de Paris. La Maison se compose au rez de chaussée d'une cuisine, d'un séjour (sanitaires attenants) et de 2 chambres. A l'étage, vous trouverez 6 chambres et 3 salles d'eau. La cuisine équipée est prévue pour une famille de 15 personnes. L'ameublement clair et chaleureux est conçu pour des séjour de vacances et de bien-être, dans un cadre agréable et une campagne boisée et vallonnée."
Gîte du Jardin Cleray,15,371 km,371283,3 hours 19 mins,11916,3 hours 17 mins,11807,"Le Cleray, 44330 Vallet, France","47.153639,-1.240421",http://www.grandsgites.com/gite-44-jardin-cleray-1967.htm,,06.40.05.56.94,09.50.33.74.65,"Gestion libre : A partir de 23 €/pers./jour  Autres infos : Nous contacter pour un tarif précis  Taxe de séjour : 0,80 €/pers/jour Location draps : 190 € pour l’ensemble du gîte (draps, linge de toilette, nappe, serviette de table et torchons) Ménage fin de séjour : 150 € Animaux : Non admis (sauf chiens guides) Chèques vacances : Non","
Le gîte  de groupe du Jardin Cleray est une maison de famille comme vous en rêvez nichée au cœur du vignoble nantais.  Simple et élégant, ce gîte de groupe peut accueillir jusqu’à 15 personnes. Doté de 6 chambres, 3 salles de bains, d’une cuisine familiale et d’un chaleureux salon, le gîte du Jardin Cleray vous offrira à vous et à vos proches de beaux souvenirs."
Gite de la Balançoire,15,410 km,410043,3 hours 38 mins,13056,3 hours 35 mins,12917,"Le Puy, 85310 Le Tablier, France","46.563585,-1.337806",http://www.grandsgites.com/gite-85-balancoire-1513.htm,,06.32.05.20.31,02.51.46.76.64,"Gestion libre : None  Autres infos : Nos tarifs sont à la personne, quelque soit le nombre de personne à partir de 3 personnes: gratuité jusqu'à 3 ans.  Taxe de séjour : Incluse Location draps : Inclus Ménage fin de séjour : A faire Animaux : Admis Chèques vacances : Oui","
Le gîte de la Balançoire est un gîte familial, de groupes, d'une capacité d'accueil de 15 personnes, situé sur le GR 364, près de la vallée de l'Yon en Vendée, non loin de l'océan. Vacanciers, randonneurs, cavaliers, vététistes,venez vous poser et vivre un séjour avec vos amis, votre famille, dans un lieu spacieux, chaleureux, coloré qui vous permettra de découvrir la Vendée."
Thomas' Ranch,26,254 km,254267,2 hours 24 mins,8648,2 hours 23 mins,8597,"Unnamed Road, 49330 Contigné, France","47.716388,-0.537111",http://www.grandsgites.com/gite-49-thomas-ranch-1107.htm,,06.70.06.80.97,02.41.69.71.65,"Gestion libre : Thom' House 12 couchages : Nuit + Petit-déj : + 7 €/pers.  Autres infos : En option :  Taxe de séjour : Incluse Location draps : Inclus Ménage fin de séjour : 120 € par gîte Animaux : Non admis, sauf chevaux Chèques vacances : Oui","
A 1h30 de Paris en TGV et à 15 mn de l'A11, deux gîtes de charme au coeur d'un ranch de 70 ha. Profitez de notre élevage de chevaux américains Quarter Horse pour vous faire plaisir en équitation western. Egalement sur place, élevage de vaches Salers et animaux de la ferme. Thomas' Ranch est le lieu idéal pour les anniversaires, les réunions de famille, séminaires, sorties motos... Un cadre surprenant pour vos soirées country (groupe de country à la demande), vos soirées festives ou vos soirées fouées (gastronomie traditionnelle angevine)."
Le Chuet,14,362 km,361584,3 hours 14 mins,11650,3 hours 12 mins,11529,"Unnamed Road, 85130 Les Landes-Genusson, France","46.953526, -1.113467",http://www.grandsgites.com/gite-85-le-chuet-2734.htm,,06.35.97.04.65,05.56.95.95.14,"Gestion libre : None  Taxe de séjour : 0,65 €/nuit/pers. Location draps : 70 € Ménage fin de séjour : Inclus Animaux : Non admis Chèques vacances : Non","
A proximité du Puy du Fou, cette fermette du XVIII siècle a été entièrement rénovée. Vous serez séduit par le calme et la tranquillité des lieux. Des vélos sont mis à votre dispositions. Visites conseillée aux alentours : la Citée des oiseau, le Château de Barbe bleu, la Vallée de la sèvre Nantaise, la ville de Clisson. Vous pourrez également découvrir la cote vendéenne (à environ 1 h)."
Guibouleraies le Vieux Logis,19,316 km,315645,2 hours 55 mins,10522,2 hours 54 mins,10432,"18 Rue Victor Lassalle, 49440 Candé, France","47.558783,-1.042465",http://www.grandsgites.com/gite-49-vieux-logis-2161.htm,,06.80.90.01.55,02.41.92.88.82," Autres infos : Devis en fonction du nombre de personnes, durée et options  Taxe de séjour : None Location draps : None Ménage fin de séjour : None Animaux : Nous consulter Chèques vacances : Oui","
Un lieu charmant et bucolique pour des retrouvailles conviviales en famille ou entre amis. Deux demeures anciennes aux épais murs d'ardoises, meublées dans un style traditionnel. Les chambres des Alysses sont enjolivées de fresques florales. Le Grenier aux oiseaux offre une chambre de plein pied. Les maisons donnent sur un vaste jardin privatif de rocailles et vivaces. Accès au parc de deux hectares (avec labyrinthe végétal). Nos deux logis sont pour vous le temps d'une nuit, un long week-end ou plus. Nous pouvons nous occuper des petits-déjeuners, des repas ou vous laisser la gestion libre."
Domaine de la Haute Porte,13,238 km,238216,2 hours 16 mins,8170,2 hours 15 mins,8082,"Unnamed Road, 72300 Souvigné-sur-Sarthe, France","47.845298, -0.416275",http://www.grandsgites.com/gite-72-haute-porte-3192.htm,,,Par mail dans un premier temps,Gestion libre : None  Taxe de séjour : Incluse Location draps : Inclus Ménage fin de séjour : Inclus Animaux : Admis Chèques vacances : Non,"
Château et grand domaine privé de 300 hectares situé à 7 mn de la gare TGV. Entièrement rénové et décoré avec goût et dans le respect de la tradition, le château peut accueillir jusqu’à 13 adultes. Site exceptionnel de par son relief atypique vallonné, accueillant une charmante petite rivière poissonneuse en son sein, arborée de multiples essences, dont un magnifique et gigantesque massif de rhododendrons."
Le Roc au Loup,18,263 km,262553,2 hours 20 mins,8397,2 hours 19 mins,8318,"Le Vauguiard, 53240 Andouillé, France","48.163665,-0.773544",http://www.grandsgites.com/gite-53-roc-au-loup-2474.htm,,,06.26.31.98.77,Gestion libre : None  Autres infos : Tarif à la semaine sur devis.  Taxe de séjour : Incluse Location draps : Inclus Ménage fin de séjour : Non inclus Animaux : Non admis Chèques vacances : Oui,"
Bienvenue au gite le Roc au loup, aménagé dans la vallée de l'Erne, près de sentiers de randonnées, dans une ancienne loge. Gite équipé d'un billard anglais, télévision et Hifi. De nombreuses activités à proximité, équestres, VTT, canoé et autres."
Château de la Barillère,30,282 km,282496,2 hours 34 mins,9259,2 hours 33 mins,9175,"La Barillère, 53380 La Croixille, France","48.216013,-1.069467",http://www.grandsgites.com/gite-53-chateau-barillere-2170.htm,,06.03.03.34.00,02.43.70.37.79,Gestion libre : None  Autres infos : Nous consulter pour les tarifs des week-ends fériés.  Taxe de séjour : Incluse Location draps : Inclus Ménage fin de séjour : 100 € Animaux : Non admis Chèques vacances : Non,"
A 2h30 de Paris, 40 mn de Rennes, 30 mn de Laval et 15 mn de Vitré, le domaine de la Barillère se situe aux portes de la Bretagne, de la Normandie et de l’Anjou. Le domaine de La Barillère réussit cette alliance entre un passé chargé de charme et d’histoire et un renouveau qui a donné sa place au confort moderne."
Logis de Bercé,31,211 km,211231,1 hour 53 mins,6801,1 hour 52 mins,6748,"11 Rue du Mai 1945, 72500 Jupilles, France","47.791932,0.411884",http://www.grandsgites.com/gite-72-logis-berce-1093.htm,,06.35.94.98.03,02.43.44.30.87,"Gestion libre : None  Autres infos : Nuitée de 17h à 10h  Taxe de séjour : 0,44 €/nuit/pers. Location draps : None Ménage fin de séjour : None Animaux : Non admis Chèques vacances : Oui","
Le Logis de Bercé à Jupilles vous accueille toute l'année. Venez apprécier tous les charmes de la forêt Domaniale de Bercé, en vous offrant une escale, le temps d'un week end, d'une semaine, ou plus... Ancien village de sabotiers, Jupilles est situé entre le Mans et Tours, dans la vallée du Loir. A 228 km de Paris, 34 km du Mans, et 54 km de Tours."
Domaine de la Roche,50,221 km,221249,2 hours 6 mins,7589,2 hours 6 mins,7542,"5000F La Roche, 72510 Saint-Jean-de-la-Motte, France","47.7562222,0.0685412",http://www.grandsgites.com/gite-72-domaine-roche-570.htm,,06.19.54.43.91,02.43.48.97.33,Gestion libre : Nous consulter  Taxe de séjour : Incluse Location draps : Inclus Ménage fin de séjour : 350 € Animaux : Oui avec supplément Chèques vacances : Non,"
Le Domaine de la Roche est idéal pour vos réunions familiales, au calme et tout confort pour une réussite totale de votre week-end."
Gite Le Plessis-Pas-Brunet,15,354 km,354037,3 hours 16 mins,11757,3 hours 14 mins,11651,"603 Le Plessis-Pas-Brunet, 44390 Nort-sur-Erdre, France","47.424596,-1.527063",http://www.grandsgites.com/gite-44-plessis-pas-brunet-2597.htm,,,07.70.18.35.08,"Gestion libre : Nuitée :  partir de 17 €/pers. Nuit + Petit-déj : 22,50 €/pers.  Autres infos : Possibilité de repas du soir sur commande assuré par un prestataire.  Taxe de séjour : Incluse Location draps : 3 € Ménage fin de séjour : 60 € Animaux : Admis Chèques vacances : Oui","
Bienvenue au gîte ""Le Plessis-Pas-Brunet"" pour une étape ou un séjour. Que vous soyez en individuel, en famille ou en groupe, vous y trouverez confort, fonctionnalité et convivialité et êtes assurés de passer un moment de détente. A proximité du Canal de Nantes à Brest (500m) et de l'Erdre, le lieu est idéal pour pratiquer des activités de pleine nature: randonnée, marche nordique, vélo, VTT, canoë, pêche, promenade en bateau sur le canal ou sur l'Erdre."
Gite du Loup,15,252 km,251926,2 hours 27 mins,8794,2 hours 26 mins,8739,"9 Rue de Normandie, 53700 Loupfougères, France","48.338655, -0.348064",http://www.grandsgites.com/gite-53-loupfougeres-3261.htm,,06.73.71.69.34,02.43.03.26.31,"Gestion libre : Gite à la nuitée : 150 €  Autres infos : Possibilité de fournir les couvertures. 
La mairie fournit 1 oreiller et 1 alèse jetable par lit. Il faut apporter draps, taies d'oreillers, ou sacs de couchage.  Taxe de séjour : Incluse Location draps : Non inclus Ménage fin de séjour : Non inclus Animaux : Non admis Chèques vacances : NOn","
Le gite se trouve à 300 m de la voie verte aménagée sur une ancienne voie ferrée reliant Javron-les-Chapelles à Mayenne, rejoignant le chemin de halage de la Mayenne, et la Voie Verte de La Chapelle-Anthenaise à Ambrières-les-Vallées. Le parcours, bien ombragé, traverse le bocage. C’est idéal pour les familles et les randonneurs paisibles, pédestres, cyclistes et équestres. Les chambres peuvent être louées séparément. Nous pouvons également accueillir des professionnels ou stagiaires. Le gite est loué prioritairement avec la salle communale, permettant de pouvoir rester sur place.
"
Agrion et Loriot,30,360 km,359533,3 hours 14 mins,11648,3 hours 12 mins,11532,"Poupet, 85590 Saint-Malô-du-Bois, France","46.921954, -0.874192",http://www.grandsgites.com/gite-85-agrion-loriot-3413.htm,,,02.51.92.31.45,"Gestion libre : None  Autres infos : Petit-déj, demi-pension et pension complète : sur devis.  Taxe de séjour : Non incluse Location draps : 8 € Ménage fin de séjour : 200 € Animaux : Admis Chèques vacances : Oui","
A seulement 10 minutes du Puy du Fou, nos gites sont situés sur une base de loisirs dans un véritable écrin de verdure. Rénovés en 2016, ils vous offrent tout le confort moderne. Vous disposez également d'une grande terrasse avec vue sur la Sèvre Nantaise. Du 15 mai au 15 septembre, vous pouvez également profiter de la piscine couverte et chauffée du camping situé à 5 minutes à pieds. Au départ des gîtes, de nombreux sentiers de randonnée s'offrent à vous. En famille ou entre amis, nous avons la solution pour que vous passiez de bons moments."
